"StichtagDatJahr","DatenstandCd","QuarSort","QuarCd","QuarLang","KreisSort","KreisCd","KreisLang","ProjektStatusSSZPubl1Sort","ProjektStatusSSZPubl1Cd","ProjektStatusSSZPubl1Lang","ArtArbeitenSort","ArtArbeitenCd","ArtArbeitenLang","AnzBauprojekte","BaukostenEffektiv"
2016,"D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Baubegonnen",1,"N","Neubau",13,658157
2016,"D",101,"101","Höngg",10,"10","Kreis 10",2,"2","Bewilligt harmonisiert",1,"N","Neubau",8,23839
2016,"D",101,"101","Höngg",10,"10","Kreis 10",3,"3","Baubegonnen",1,"N","Neubau",9,94580
2016,"D",102,"102","Wipkingen",10,"10","Kreis 10",2,"2","Bewilligt harmonisiert",1,"N","Neubau",3,14000
2016,"D",102,"102","Wipkingen",10,"10","Kreis 10",3,"3","Baubegonnen",1,"N","Neubau",7,120000
2016,"D",111,"111","Affoltern",11,"11","Kreis 11",2,"2","Bewilligt harmonisiert",1,"N","Neubau",4,67800
2016,"D",111,"111","Affoltern",11,"11","Kreis 11",3,"3","Baubegonnen",1,"N","Neubau",8,123805
2016,"D",115,"115","Oerlikon",11,"11","Kreis 11",2,"2","Bewilligt harmonisiert",1,"N","Neubau",11,166560
2016,"D",115,"115","Oerlikon",11,"11","Kreis 11",3,"3","Baubegonnen",1,"N","Neubau",13,199658
2016,"D",119,"119","Seebach",11,"11","Kreis 11",2,"2","Bewilligt harmonisiert",1,"N","Neubau",8,320148
2016,"D",119,"119","Seebach",11,"11","Kreis 11",3,"3","Baubegonnen",1,"N","Neubau",6,194580
2016,"D",121,"121","Saatlen",12,"12","Kreis 12",2,"2","Bewilligt harmonisiert",1,"N","Neubau",4,K
2016,"D",121,"121","Saatlen",12,"12","Kreis 12",3,"3","Baubegonnen",1,"N","Neubau",1,K
2016,"D",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12",2,"2","Bewilligt harmonisiert",1,"N","Neubau",2,K
2016,"D",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12",3,"3","Baubegonnen",1,"N","Neubau",4,73904
2016,"D",123,"123","Hirzenbach",12,"12","Kreis 12",2,"2","Bewilligt harmonisiert",1,"N","Neubau",5,106201
2016,"D",123,"123","Hirzenbach",12,"12","Kreis 12",3,"3","Baubegonnen",1,"N","Neubau",3,K
2017,"D",12,"012","Hochschulen",1,"1","Kreis 1",3,"3","Baubegonnen",1,"N","Neubau",1,K
2017,"D",21,"021","Wollishofen",2,"2","Kreis 2",2,"2","Bewilligt harmonisiert",1,"N","Neubau",13,422625
2017,"D",21,"021","Wollishofen",2,"2","Kreis 2",3,"3","Baubegonnen",1,"N","Neubau",12,377280
2017,"D",23,"023","Leimbach",2,"2","Kreis 2",2,"2","Bewilligt harmonisiert",1,"N","Neubau",3,K
2017,"D",23,"023","Leimbach",2,"2","Kreis 2",3,"3","Baubegonnen",1,"N","Neubau",1,K
2017,"D",24,"024","Enge",2,"2","Kreis 2",2,"2","Bewilligt harmonisiert",1,"N","Neubau",1,K
2017,"D",24,"024","Enge",2,"2","Kreis 2",3,"3","Baubegonnen",1,"N","Neubau",6,K
2017,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",2,"2","Bewilligt harmonisiert",1,"N","Neubau",1,K
2017,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","Baubegonnen",1,"N","Neubau",6,89730
2017,"D",33,"033","Friesenberg",3,"3","Kreis 3",3,"3","Baubegonnen",1,"N","Neubau",2,K
2017,"D",34,"034","Sihlfeld",3,"3","Kreis 3",2,"2","Bewilligt harmonisiert",1,"N","Neubau",3,K
2017,"D",34,"034","Sihlfeld",3,"3","Kreis 3",3,"3","Baubegonnen",1,"N","Neubau",5,K
2017,"D",41,"041","Werd",4,"4","Kreis 4",2,"2","Bewilligt harmonisiert",1,"N","Neubau",5,K
2017,"D",42,"042","Langstrasse",4,"4","Kreis 4",3,"3","Baubegonnen",1,"N","Neubau",5,K
2017,"D",44,"044","Hard",4,"4","Kreis 4",2,"2","Bewilligt harmonisiert",1,"N","Neubau",2,K
2017,"D",44,"044","Hard",4,"4","Kreis 4",3,"3","Baubegonnen",1,"N","Neubau",1,K
2017,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",2,"2","Bewilligt harmonisiert",1,"N","Neubau",4,66900
2017,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",3,"3","Baubegonnen",1,"N","Neubau",3,16900
2017,"D",52,"052","Escher Wyss",5,"5","Kreis 5",2,"2","Bewilligt harmonisiert",1,"N","Neubau",5,252000
2017,"D",52,"052","Escher Wyss",5,"5","Kreis 5",3,"3","Baubegonnen",1,"N","Neubau",4,89610
2017,"D",61,"061","Unterstrass",6,"6","Kreis 6",2,"2","Bewilligt harmonisiert",1,"N","Neubau",9,119710
2017,"D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","Baubegonnen",1,"N","Neubau",5,249000
2017,"D",63,"063","Oberstrass",6,"6","Kreis 6",2,"2","Bewilligt harmonisiert",1,"N","Neubau",3,28800
2017,"D",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","Baubegonnen",1,"N","Neubau",5,218900
2017,"D",71,"071","Fluntern",7,"7","Kreis 7",2,"2","Bewilligt harmonisiert",1,"N","Neubau",8,42800
2017,"D",71,"071","Fluntern",7,"7","Kreis 7",3,"3","Baubegonnen",1,"N","Neubau",8,353409
2017,"D",72,"072","Hottingen",7,"7","Kreis 7",2,"2","Bewilligt harmonisiert",1,"N","Neubau",4,118600
2017,"D",72,"072","Hottingen",7,"7","Kreis 7",3,"3","Baubegonnen",1,"N","Neubau",1,K
2017,"D",73,"073","Hirslanden",7,"7","Kreis 7",2,"2","Bewilligt harmonisiert",1,"N","Neubau",4,50267
2017,"D",73,"073","Hirslanden",7,"7","Kreis 7",3,"3","Baubegonnen",1,"N","Neubau",2,K
2017,"D",74,"074","Witikon",7,"7","Kreis 7",2,"2","Bewilligt harmonisiert",1,"N","Neubau",5,79400
2017,"D",74,"074","Witikon",7,"7","Kreis 7",3,"3","Baubegonnen",1,"N","Neubau",9,107000
2017,"D",81,"081","Seefeld",8,"8","Kreis 8",2,"2","Bewilligt harmonisiert",1,"N","Neubau",3,107300
2017,"D",82,"082","Mühlebach",8,"8","Kreis 8",3,"3","Baubegonnen",1,"N","Neubau",3,48580
2017,"D",83,"083","Weinegg",8,"8","Kreis 8",2,"2","Bewilligt harmonisiert",1,"N","Neubau",7,665250
2017,"D",83,"083","Weinegg",8,"8","Kreis 8",3,"3","Baubegonnen",1,"N","Neubau",4,49520
2017,"D",91,"091","Albisrieden",9,"9","Kreis 9",2,"2","Bewilligt harmonisiert",1,"N","Neubau",6,126800
2017,"D",91,"091","Albisrieden",9,"9","Kreis 9",3,"3","Baubegonnen",1,"N","Neubau",10,106600
2017,"D",92,"092","Altstetten",9,"9","Kreis 9",2,"2","Bewilligt harmonisiert",1,"N","Neubau",17,233658
2017,"D",92,"092","Altstetten",9,"9","Kreis 9",3,"3","Baubegonnen",1,"N","Neubau",12,448568
2017,"D",101,"101","Höngg",10,"10","Kreis 10",2,"2","Bewilligt harmonisiert",1,"N","Neubau",8,26339
2017,"D",101,"101","Höngg",10,"10","Kreis 10",3,"3","Baubegonnen",1,"N","Neubau",10,61707
2017,"D",102,"102","Wipkingen",10,"10","Kreis 10",2,"2","Bewilligt harmonisiert",1,"N","Neubau",4,44100
2017,"D",102,"102","Wipkingen",10,"10","Kreis 10",3,"3","Baubegonnen",1,"N","Neubau",4,70200
2017,"D",111,"111","Affoltern",11,"11","Kreis 11",2,"2","Bewilligt harmonisiert",1,"N","Neubau",2,K
2017,"D",111,"111","Affoltern",11,"11","Kreis 11",3,"3","Baubegonnen",1,"N","Neubau",13,188705
2017,"D",115,"115","Oerlikon",11,"11","Kreis 11",2,"2","Bewilligt harmonisiert",1,"N","Neubau",10,K
2017,"D",115,"115","Oerlikon",11,"11","Kreis 11",3,"3","Baubegonnen",1,"N","Neubau",14,218720
2017,"D",119,"119","Seebach",11,"11","Kreis 11",2,"2","Bewilligt harmonisiert",1,"N","Neubau",14,185190
2017,"D",119,"119","Seebach",11,"11","Kreis 11",3,"3","Baubegonnen",1,"N","Neubau",6,445580
2017,"D",121,"121","Saatlen",12,"12","Kreis 12",2,"2","Bewilligt harmonisiert",1,"N","Neubau",3,9450
2017,"D",121,"121","Saatlen",12,"12","Kreis 12",3,"3","Baubegonnen",1,"N","Neubau",1,K
2017,"D",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12",2,"2","Bewilligt harmonisiert",1,"N","Neubau",2,K
2017,"D",122,"122","Schwamendingen-Mitte",12,"12","Kreis 12",3,"3","Baubegonnen",1,"N","Neubau",5,K
2017,"D",123,"123","Hirzenbach",12,"12","Kreis 12",2,"2","Bewilligt harmonisiert",1,"N","Neubau",2,K
2017,"D",123,"123","Hirzenbach",12,"12","Kreis 12",3,"3","Baubegonnen",1,"N","Neubau",6,120140
2018,"D",12,"012","Hochschulen",1,"1","Kreis 1",3,"3","Baubegonnen",1,"N","Neubau",1,K
2018,"D",21,"021","Wollishofen",2,"2","Kreis 2",2,"2","Bewilligt harmonisiert",1,"N","Neubau",8,212176
2018,"D",21,"021","Wollishofen",2,"2","Kreis 2",3,"3","Baubegonnen",1,"N","Neubau",10,456180
2018,"D",23,"023","Leimbach",2,"2","Kreis 2",2,"2","Bewilligt harmonisiert",1,"N","Neubau",5,66557
2018,"D",23,"023","Leimbach",2,"2","Kreis 2",3,"3","Baubegonnen",1,"N","Neubau",1,K
2018,"D",24,"024","Enge",2,"2","Kreis 2",2,"2","Bewilligt harmonisiert",1,"N","Neubau",3,74200
2018,"D",24,"024","Enge",2,"2","Kreis 2",3,"3","Baubegonnen",1,"N","Neubau",4,K
2018,"D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",2,"2","Bewilligt harmonisiert",1,"N","Neubau",3,K
2018,"D",33,"033","Friesenberg",3,"3","Kreis 3",3,"3","Baubegonnen",1,"N","Neubau",1,K
2018,"D",34,"034","Sihlfeld",3,"3","Kreis 3",2,"2","Bewilligt harmonisiert",1,"N","Neubau",2,K
2018,"D",34,"034","Sihlfeld",3,"3","Kreis 3",3,"3","Baubegonnen",1,"N","Neubau",5,K
2018,"D",41,"041","Werd",4,"4","Kreis 4",2,"2","Bewilligt harmonisiert",1,"N","Neubau",2,K
2018,"D",41,"041","Werd",4,"4","Kreis 4",3,"3","Baubegonnen",1,"N","Neubau",5,67040
2018,"D",42,"042","Langstrasse",4,"4","Kreis 4",2,"2","Bewilligt harmonisiert",1,"N","Neubau",1,K
2018,"D",42,"042","Langstrasse",4,"4","Kreis 4",3,"3","Baubegonnen",1,"N","Neubau",5,411400
2018,"D",44,"044","Hard",4,"4","Kreis 4",2,"2","Bewilligt harmonisiert",1,"N","Neubau",2,K
2018,"D",44,"044","Hard",4,"4","Kreis 4",3,"3","Baubegonnen",1,"N","Neubau",3,593370
2018,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",2,"2","Bewilligt harmonisiert",1,"N","Neubau",1,K
2018,"D",51,"051","Gewerbeschule",5,"5","Kreis 5",3,"3","Baubegonnen",1,"N","Neubau",5,79550
